Sum of all the s values of a10by10system. Rows are runs
100, 48, 43, 44, 47, 39, 35, 41, 37, 41, 40, 37, 34, 36, 36, 39, 38, 33, 35, 33, 41, 38, 38, 45, 40, 45, 45, 49, 44, 46, 46, 49, 44, 43, 38, 39, 42, 44, 44, 48, 39
100, 41, 39, 42, 44, 49, 43, 43, 40, 41, 44, 37, 43, 40, 48, 46, 40, 34, 38, 38, 47, 39, 37, 39, 42, 48, 48, 46, 46, 49, 49, 43, 41, 40, 47, 43, 43, 44, 39, 44, 40
100, 42, 43, 41, 38, 45, 43, 47, 43, 36, 34, 36, 35, 40, 36, 40, 38, 36, 32, 36, 40, 37, 38, 36, 40, 36, 35, 36, 31, 34, 35, 36, 32, 29, 34, 32, 31, 34, 36, 33, 41
100, 45, 34, 31, 34, 36, 38, 38, 36, 38, 41, 37, 41, 45, 45, 39, 40, 40, 38, 40, 45, 44, 46, 35, 37, 39, 40, 36, 36, 40, 40, 40, 39, 49, 45, 45, 42, 39, 42, 45, 39
100, 41, 45, 43, 40, 40, 38, 45, 33, 36, 36, 37, 45, 41, 42, 37, 41, 42, 43, 45, 45, 45, 48, 45, 45, 43, 44, 43, 40, 36, 36, 51, 47, 43, 38, 44, 42, 47, 42, 44, 42
100, 46, 35, 42, 38, 32, 35, 36, 35, 41, 40, 38, 35, 39, 37, 42, 39, 40, 34, 34, 44, 34, 41, 36, 38, 40, 41, 39, 40, 40, 50, 46, 51, 41, 40, 36, 36, 38, 38, 42, 46
100, 42, 40, 50, 54, 41, 45, 44, 41, 36, 42, 36, 34, 37, 37, 39, 33, 31, 31, 38, 35, 38, 33, 33, 34, 40, 42, 45, 41, 41, 40, 39, 37, 43, 51, 43, 38, 36, 39, 44, 41
100, 44, 45, 38, 44, 42, 38, 43, 39, 33, 35, 34, 39, 38, 38, 39, 42, 40, 40, 38, 41, 36, 36, 35, 36, 37, 37, 46, 33, 35, 34, 35, 43, 39, 39, 39, 39, 39, 35, 40, 39
100, 39, 41, 40, 33, 38, 34, 34, 40, 42, 37, 33, 36, 35, 37, 39, 40, 42, 42, 41, 46, 44, 46, 46, 43, 39, 50, 40, 45, 41, 42, 35, 32, 34, 33, 40, 40, 37, 42, 45, 41
100, 43, 40, 37, 38, 41, 40, 44, 40, 39, 39, 37, 42, 39, 36, 38, 36, 33, 33, 38, 38, 40, 37, 39, 41, 40, 40, 36, 39, 42, 48, 46, 42, 43, 45, 49, 53, 41, 38, 42, 40
100, 38, 35, 44, 39, 42, 36, 33, 44, 39, 36, 43, 40, 42, 36, 42, 36, 40, 45, 39, 41, 47, 36, 39, 38, 37, 42, 38, 41, 34, 36, 35, 39, 40, 44, 43, 40, 39, 45, 48, 41
100, 41, 39, 38, 42, 40, 46, 40, 41, 37, 33, 36, 40, 42, 33, 32, 39, 44, 38, 41, 37, 33, 34, 37, 36, 38, 36, 31, 42, 40, 41, 39, 34, 40, 33, 41, 39, 39, 36, 38, 36
100, 41, 46, 37, 37, 42, 41, 38, 46, 40, 41, 43, 35, 29, 39, 39, 31, 34, 37, 35, 34, 41, 39, 42, 41, 32, 37, 42, 49, 43, 43, 41, 38, 39, 43, 42, 40, 38, 38, 40, 38
100, 51, 46, 46, 46, 46, 41, 42, 40, 44, 36, 37, 36, 32, 37, 45, 47, 40, 41, 42, 38, 33, 38, 35, 37, 38, 41, 31, 33, 37, 42, 47, 39, 39, 39, 44, 43, 42, 37, 41, 38
100, 40, 44, 48, 43, 44, 45, 37, 34, 35, 34, 35, 37, 36, 30, 38, 39, 42, 40, 38, 40, 38, 41, 39, 41, 44, 36, 37, 42, 40, 35, 39, 44, 43, 38, 44, 39, 39, 42, 42, 38
100, 39, 46, 50, 42, 41, 46, 45, 45, 44, 39, 43, 37, 31, 37, 33, 41, 39, 37, 42, 45, 46, 45, 38, 42, 45, 47, 46, 40, 41, 38, 41, 47, 42, 41, 41, 40, 40, 41, 43, 34
100, 39, 44, 40, 40, 38, 42, 41, 38, 39, 36, 39, 40, 41, 40, 38, 37, 36, 43, 37, 34, 38, 42, 37, 41, 35, 38, 37, 30, 36, 43, 37, 39, 41, 38, 40, 39, 42, 42, 50, 40
100, 40, 46, 41, 37, 38, 46, 37, 38, 40, 43, 43, 45, 48, 42, 45, 46, 42, 36, 35, 44, 43, 42, 42, 44, 39, 42, 46, 44, 51, 48, 45, 45, 46, 45, 44, 41, 35, 42, 39, 41
100, 39, 38, 42, 39, 44, 42, 41, 44, 40, 43, 35, 40, 41, 48, 45, 46, 47, 47, 44, 50, 42, 44, 38, 39, 39, 38, 42, 42, 41, 45, 34, 43, 41, 40, 47, 39, 44, 40, 35, 40
100, 40, 44, 42, 46, 41, 34, 45, 47, 41, 43, 49, 43, 37, 51, 46, 43, 39, 45, 46, 42, 35, 41, 37, 40, 41, 37, 36, 36, 36, 34, 36, 36, 37, 36, 41, 32, 34, 41, 33, 37
100, 44, 38, 40, 37, 33, 35, 31, 37, 35, 28, 29, 27, 30, 33, 35, 34, 43, 46, 39, 41, 38, 37, 36, 38, 37, 43, 35, 35, 46, 38, 44, 37, 41, 37, 38, 38, 46, 40, 40, 44
100, 38, 41, 43, 40, 44, 38, 39, 40, 35, 36, 42, 41, 42, 39, 39, 38, 43, 39, 39, 41, 41, 41, 39, 41, 44, 43, 47, 42, 44, 36, 36, 39, 40, 30, 41, 35, 41, 35, 46, 46
100, 41, 40, 40, 36, 44, 45, 43, 45, 40, 37, 35, 41, 44, 41, 44, 49, 46, 51, 46, 47, 45, 45, 46, 37, 37, 38, 36, 35, 48, 44, 41, 38, 46, 42, 43, 47, 50, 40, 46, 51
100, 41, 38, 38, 46, 43, 38, 33, 40, 39, 41, 41, 36, 45, 34, 40, 44, 43, 41, 41, 47, 47, 43, 42, 42, 44, 42, 49, 48, 47, 44, 48, 50, 52, 47, 48, 48, 38, 42, 43, 45
100, 40, 43, 43, 48, 43, 34, 44, 42, 39, 38, 31, 39, 41, 40, 42, 46, 49, 38, 47, 39, 38, 44, 40, 39, 35, 36, 40, 35, 36, 38, 38, 39, 46, 48, 43, 44, 47, 43, 38, 35
100, 47, 43, 41, 37, 38, 36, 35, 43, 41, 46, 37, 35, 35, 39, 43, 44, 38, 44, 44, 51, 38, 41, 40, 38, 40, 47, 44, 43, 39, 43, 39, 38, 39, 38, 44, 38, 41, 43, 41, 38
100, 44, 37, 41, 45, 36, 35, 38, 38, 31, 33, 41, 34, 33, 34, 37, 34, 36, 43, 43, 40, 38, 41, 43, 39, 38, 38, 40, 40, 37, 40, 38, 36, 39, 35, 40, 45, 40, 44, 35, 38
100, 38, 43, 35, 45, 35, 32, 33, 38, 33, 29, 24, 31, 38, 35, 37, 35, 37, 41, 43, 37, 47, 39, 39, 46, 36, 39, 45, 47, 41, 43, 43, 44, 43, 39, 39, 35, 39, 41, 45, 42
100, 39, 37, 42, 41, 34, 32, 41, 41, 44, 40, 40, 41, 35, 39, 34, 44, 38, 40, 35, 38, 37, 33, 35, 36, 31, 34, 32, 34, 30, 32, 33, 42, 38, 40, 42, 41, 42, 39, 43, 42
100, 43, 40, 36, 37, 43, 37, 37, 39, 39, 40, 41, 43, 43, 45, 42, 45, 41, 44, 46, 41, 50, 47, 42, 40, 41, 44, 40, 40, 44, 40, 36, 37, 43, 43, 40, 32, 35, 37, 37, 43
100, 39, 44, 37, 39, 44, 38, 38, 41, 38, 42, 43, 40, 36, 32, 41, 41, 43, 42, 48, 42, 45, 45, 46, 48, 44, 41, 39, 43, 40, 43, 43, 40, 40, 47, 44, 42, 35, 44, 42, 42
100, 43, 45, 38, 49, 36, 37, 42, 43, 48, 37, 38, 41, 38, 42, 39, 37, 44, 39, 37, 42, 42, 48, 43, 45, 42, 40, 41, 46, 43, 39, 43, 42, 38, 38, 39, 42, 39, 45, 42, 41
100, 44, 40, 31, 40, 37, 36, 34, 35, 30, 30, 32, 38, 42, 39, 39, 38, 37, 43, 44, 42, 44, 41, 41, 44, 36, 40, 38, 36, 37, 39, 38, 34, 37, 35, 52, 46, 49, 41, 33, 38
100, 42, 35, 43, 39, 41, 40, 44, 46, 50, 47, 40, 42, 49, 46, 46, 43, 45, 44, 50, 44, 47, 46, 41, 38, 36, 34, 33, 34, 36, 37, 36, 42, 39, 39, 40, 42, 50, 43, 45, 46
100, 36, 36, 34, 42, 42, 45, 41, 36, 36, 33, 33, 40, 42, 38, 40, 41, 44, 45, 50, 48, 41, 42, 46, 40, 43, 34, 31, 37, 32, 35, 34, 41, 33, 41, 38, 28, 32, 33, 35, 39
100, 39, 36, 41, 41, 38, 41, 41, 37, 39, 35, 34, 37, 43, 33, 38, 40, 37, 37, 36, 41, 37, 41, 43, 44, 43, 43, 45, 52, 48, 52, 51, 41, 43, 43, 47, 51, 48, 44, 40, 39
100, 38, 48, 46, 42, 45, 44, 48, 42, 41, 41, 46, 46, 42, 41, 38, 41, 45, 39, 34, 42, 41, 42, 37, 35, 36, 41, 41, 43, 50, 50, 50, 44, 49, 48, 50, 52, 44, 49, 45, 48
100, 39, 38, 40, 39, 37, 34, 32, 33, 42, 40, 35, 37, 39, 42, 42, 42, 39, 40, 38, 39, 38, 37, 35, 35, 31, 42, 39, 35, 39, 36, 37, 35, 35, 37, 35, 35, 40, 35, 39, 31
100, 39, 38, 44, 42, 41, 41, 37, 38, 29, 39, 35, 36, 29, 33, 40, 42, 39, 43, 42, 45, 41, 41, 39, 42, 40, 33, 41, 36, 40, 37, 41, 41, 40, 44, 44, 37, 45, 39, 36, 40
100, 41, 46, 39, 44, 39, 44, 44, 51, 44, 41, 45, 46, 48, 47, 50, 46, 41, 41, 37, 42, 35, 36, 43, 44, 43, 39, 42, 44, 41, 47, 44, 45, 47, 45, 45, 41, 38, 36, 36, 42
100, 35, 36, 35, 34, 34, 34, 37, 35, 32, 33, 35, 48, 42, 47, 41, 36, 34, 34, 45, 41, 43, 41, 35, 33, 34, 34, 38, 33, 34, 42, 44, 43, 47, 46, 45, 44, 47, 43, 39, 39
100, 43, 36, 37, 39, 42, 45, 41, 40, 38, 42, 38, 39, 40, 43, 40, 43, 39, 43, 45, 38, 37, 35, 45, 42, 45, 38, 39, 40, 40, 47, 45, 41, 41, 38, 35, 35, 40, 35, 36, 40
100, 42, 40, 47, 45, 43, 42, 46, 39, 42, 40, 38, 33, 36, 37, 37, 42, 48, 43, 44, 44, 45, 35, 38, 39, 39, 38, 38, 37, 41, 45, 42, 38, 40, 37, 46, 44, 38, 37, 37, 45
100, 38, 41, 42, 44, 41, 49, 42, 38, 36, 36, 45, 43, 37, 41, 38, 42, 41, 47, 45, 39, 44, 41, 38, 42, 39, 39, 37, 39, 35, 37, 32, 36, 36, 40, 36, 38, 41, 39, 38, 36
100, 38, 35, 41, 38, 38, 42, 38, 43, 33, 34, 34, 30, 35, 34, 31, 35, 34, 40, 33, 40, 37, 38, 38, 39, 47, 46, 43, 46, 47, 49, 40, 42, 46, 47, 45, 48, 44, 46, 47, 48
100, 43, 40, 35, 38, 39, 43, 46, 39, 38, 37, 41, 44, 42, 40, 38, 40, 42, 41, 44, 36, 35, 43, 39, 39, 36, 42, 42, 39, 40, 41, 42, 44, 45, 40, 49, 50, 38, 41, 43, 44
100, 39, 38, 36, 35, 41, 41, 37, 38, 40, 33, 40, 36, 41, 42, 42, 43, 43, 39, 41, 39, 44, 49, 45, 42, 35, 39, 34, 34, 41, 39, 38, 37, 33, 29, 36, 39, 43, 37, 34, 34
100, 40, 38, 39, 38, 35, 37, 35, 35, 38, 46, 46, 43, 42, 39, 39, 37, 39, 45, 42, 43, 47, 38, 37, 48, 43, 36, 44, 43, 41, 40, 40, 47, 39, 45, 38, 43, 47, 42, 40, 46
100, 42, 44, 40, 47, 36, 46, 43, 38, 42, 39, 40, 45, 42, 42, 44, 41, 50, 46, 46, 44, 41, 43, 38, 38, 42, 48, 42, 37, 39, 38, 39, 42, 43, 38, 39, 48, 41, 47, 36, 42
100, 46, 41, 38, 38, 37, 40, 45, 40, 38, 40, 36, 33, 36, 41, 38, 34, 34, 38, 37, 36, 37, 36, 39, 36, 39, 38, 38, 41, 42, 45, 47, 44, 44, 49, 43, 47, 41, 50, 46, 39
100, 44, 38, 37, 36, 37, 41, 37, 46, 36, 39, 41, 44, 40, 44, 39, 40, 37, 43, 40, 51, 46, 50, 43, 40, 40, 43, 35, 36, 42, 37, 41, 44, 43, 35, 41, 38, 34, 34, 42, 42
100, 38, 45, 40, 44, 42, 42, 42, 36, 33, 33, 36, 43, 45, 46, 37, 38, 43, 36, 43, 35, 38, 34, 35, 38, 41, 34, 41, 39, 43, 40, 37, 48, 45, 44, 44, 38, 43, 45, 42, 42
100, 39, 39, 39, 37, 32, 38, 40, 43, 42, 41, 35, 38, 42, 35, 44, 41, 36, 39, 43, 42, 37, 31, 35, 38, 38, 40, 38, 49, 44, 39, 43, 47, 46, 40, 41, 43, 42, 45, 35, 33
100, 40, 41, 41, 38, 36, 41, 44, 36, 38, 40, 37, 37, 42, 44, 43, 36, 37, 32, 41, 42, 42, 42, 35, 36, 40, 43, 34, 39, 44, 40, 37, 38, 34, 41, 42, 41, 42, 44, 49, 42
100, 42, 44, 46, 39, 42, 41, 41, 41, 41, 42, 38, 36, 43, 40, 40, 43, 44, 43, 43, 45, 38, 40, 38, 35, 36, 44, 36, 41, 34, 37, 34, 35, 43, 38, 38, 37, 40, 39, 41, 38
100, 41, 41, 36, 39, 43, 46, 43, 40, 44, 41, 41, 40, 43, 40, 44, 39, 36, 37, 44, 41, 39, 42, 42, 44, 40, 37, 39, 37, 40, 43, 40, 45, 42, 42, 48, 44, 48, 48, 51, 41
100, 44, 44, 43, 41, 40, 43, 36, 40, 41, 39, 37, 37, 35, 42, 36, 35, 36, 37, 43, 46, 44, 45, 37, 41, 39, 41, 43, 45, 42, 41, 44, 46, 47, 41, 34, 34, 38, 39, 38, 40
100, 45, 39, 46, 48, 42, 35, 42, 33, 38, 37, 45, 39, 38, 41, 43, 42, 36, 36, 35, 35, 35, 42, 33, 40, 43, 37, 38, 41, 40, 44, 45, 38, 37, 47, 47, 47, 43, 41, 38, 48
100, 42, 37, 41, 40, 40, 42, 42, 44, 44, 34, 34, 36, 33, 40, 34, 36, 35, 40, 42, 33, 37, 38, 43, 33, 36, 36, 36, 38, 35, 38, 36, 36, 43, 39, 47, 36, 40, 40, 30, 33
100, 42, 41, 38, 33, 42, 41, 42, 42, 39, 42, 44, 44, 46, 48, 46, 50, 40, 39, 40, 39, 38, 42, 48, 43, 44, 41, 40, 33, 42, 34, 32, 36, 42, 38, 36, 42, 35, 38, 40, 41
100, 42, 39, 42, 41, 36, 36, 36, 39, 37, 38, 39, 37, 35, 40, 45, 41, 42, 42, 40, 44, 39, 44, 41, 38, 36, 40, 45, 42, 43, 43, 39, 41, 50, 43, 44, 40, 40, 38, 41, 37
100, 44, 44, 45, 38, 41, 44, 45, 42, 36, 40, 42, 39, 33, 36, 39, 40, 42, 39, 43, 43, 41, 45, 44, 35, 33, 42, 37, 39, 44, 37, 40, 42, 42, 39, 37, 40, 41, 47, 39, 39
100, 39, 38, 38, 43, 49, 37, 42, 50, 47, 48, 44, 43, 40, 40, 47, 45, 46, 42, 39, 40, 44, 42, 47, 42, 41, 42, 40, 33, 35, 39, 36, 38, 35, 46, 34, 37, 34, 38, 37, 38
100, 39, 42, 43, 41, 41, 34, 35, 43, 44, 42, 38, 44, 48, 39, 40, 41, 37, 44, 40, 38, 32, 32, 42, 38, 39, 37, 41, 39, 38, 36, 38, 46, 37, 43, 37, 39, 38, 35, 37, 39
100, 36, 36, 35, 37, 38, 32, 35, 42, 46, 34, 36, 36, 41, 41, 46, 47, 43, 47, 44, 39, 38, 40, 38, 44, 46, 42, 42, 38, 45, 39, 39, 40, 35, 37, 34, 38, 41, 40, 36, 39
100, 38, 43, 39, 43, 38, 35, 40, 36, 48, 40, 46, 40, 40, 42, 38, 42, 43, 40, 40, 47, 42, 41, 43, 39, 49, 46, 45, 44, 42, 44, 37, 40, 43, 43, 42, 35, 36, 45, 43, 42
100, 38, 34, 35, 37, 37, 39, 38, 38, 37, 38, 38, 40, 36, 39, 40, 42, 42, 38, 41, 44, 44, 39, 44, 48, 41, 41, 45, 43, 45, 46, 45, 38, 33, 31, 35, 33, 39, 38, 35, 39
100, 37, 43, 40, 39, 41, 40, 46, 45, 43, 41, 42, 49, 51, 43, 51, 45, 45, 45, 45, 41, 43, 46, 45, 46, 47, 44, 45, 44, 43, 40, 41, 41, 40, 44, 47, 46, 48, 43, 48, 41
100, 37, 42, 43, 42, 41, 49, 38, 39, 42, 42, 40, 38, 43, 38, 40, 38, 42, 43, 40, 45, 47, 37, 39, 40, 42, 39, 40, 41, 40, 46, 42, 36, 37, 40, 36, 34, 36, 38, 37, 41
100, 45, 46, 39, 40, 40, 40, 38, 37, 41, 39, 46, 48, 37, 38, 33, 33, 42, 40, 46, 45, 49, 41, 45, 39, 33, 39, 39, 40, 39, 39, 48, 34, 37, 39, 46, 43, 41, 41, 42, 43
100, 43, 41, 43, 41, 41, 44, 46, 44, 34, 38, 36, 37, 40, 44, 33, 32, 31, 32, 43, 34, 36, 36, 43, 43, 43, 40, 37, 42, 40, 36, 38, 38, 38, 46, 43, 49, 50, 44, 43, 37
100, 48, 43, 42, 44, 39, 37, 42, 46, 43, 41, 39, 38, 40, 43, 43, 45, 44, 47, 43, 44, 47, 47, 46, 47, 46, 44, 40, 44, 43, 43, 47, 46, 42, 42, 39, 43, 45, 44, 38, 42
100, 40, 44, 41, 43, 34, 35, 45, 43, 40, 43, 45, 45, 47, 45, 48, 42, 47, 40, 41, 39, 37, 35, 36, 35, 32, 35, 36, 40, 44, 41, 40, 35, 31, 30, 29, 29, 42, 40, 40, 35
100, 45, 44, 41, 42, 43, 43, 45, 41, 47, 39, 44, 44, 37, 34, 43, 36, 38, 33, 33, 37, 34, 36, 36, 41, 41, 38, 39, 34, 35, 38, 41, 37, 39, 37, 37, 31, 33, 38, 39, 36
100, 46, 46, 47, 45, 46, 35, 38, 40, 40, 41, 36, 34, 43, 43, 33, 38, 39, 40, 35, 46, 39, 39, 39, 38, 40, 39, 41, 42, 36, 38, 36, 34, 35, 37, 33, 38, 31, 42, 35, 40
100, 38, 38, 37, 40, 38, 43, 44, 43, 39, 33, 32, 34, 38, 40, 34, 35, 35, 33, 34, 40, 36, 31, 38, 46, 39, 45, 43, 41, 45, 48, 45, 50, 36, 46, 39, 38, 43, 42, 43, 43
100, 43, 38, 39, 41, 40, 38, 39, 41, 44, 41, 39, 41, 39, 36, 41, 38, 44, 37, 38, 45, 40, 44, 39, 37, 41, 40, 42, 38, 38, 43, 40, 45, 43, 44, 47, 44, 43, 34, 44, 45
100, 41, 40, 43, 46, 36, 37, 38, 38, 35, 37, 42, 43, 40, 42, 38, 33, 33, 37, 36, 39, 33, 39, 38, 39, 39, 39, 40, 40, 33, 37, 42, 42, 45, 48, 44, 46, 43, 45, 38, 42
100, 41, 41, 38, 38, 38, 36, 39, 35, 31, 34, 32, 34, 38, 43, 47, 39, 45, 45, 39, 42, 46, 42, 45, 40, 39, 33, 30, 35, 37, 37, 40, 34, 34, 33, 40, 37, 40, 35, 33, 36
100, 40, 39, 39, 36, 39, 39, 39, 44, 41, 40, 40, 41, 40, 42, 50, 45, 43, 48, 49, 36, 31, 30, 34, 42, 42, 42, 44, 46, 41, 40, 39, 40, 35, 36, 38, 41, 39, 43, 36, 40
100, 37, 38, 42, 44, 42, 42, 39, 40, 39, 43, 41, 38, 32, 35, 36, 43, 33, 35, 33, 43, 45, 40, 44, 42, 42, 41, 46, 48, 42, 41, 43, 40, 34, 31, 36, 35, 32, 40, 42, 42
100, 41, 39, 32, 32, 37, 39, 44, 40, 43, 47, 42, 44, 40, 38, 40, 36, 36, 44, 38, 40, 33, 37, 45, 38, 40, 36, 37, 38, 37, 42, 41, 41, 47, 41, 34, 42, 44, 42, 44, 45
100, 39, 42, 41, 38, 44, 32, 41, 41, 43, 43, 47, 45, 42, 44, 34, 40, 43, 44, 52, 48, 48, 42, 40, 41, 38, 41, 39, 37, 45, 37, 41, 35, 37, 43, 45, 40, 41, 48, 49, 42
